location_id,country,city,latitude,longitude,facility
LOC-012659,USA,Lake Kimberlyton,39.8524,-98.091,Cloud Environment (Azure)
LOC-012660,Brazil,Bridgetmouth,-17.5141,-53.4109,Cloud Environment (Azure)
LOC-012661,USA,Michaelville,38.4733,-94.9659,Regional Data Center
LOC-012662,Japan,Hallmouth,35.6828,134.5247,HQ Data Center
LOC-012663,Australia,Justinmouth,-26.6141,136.6563,Cloud Environment (Azure)
LOC-012664,Australia,New Jeffreyport,-21.7617,129.8212,Employee Home Network
LOC-012665,Singapore,West Riley,2.6986,102.372,Regional Data Center
LOC-012666,UK,Garciaberg,59.6091,-4.4005,Cloud Environment (Azure)
LOC-012667,Netherlands,New Jimmy,55.9243,2.9879,Employee Home Network
LOC-012668,Singapore,Port Tiffanychester,-2.1034,106.2639,Cloud Environment (Azure)
LOC-012669,India,Joelstad,17.4421,74.4758,Cloud Environment (AWS)
LOC-012670,India,Lake Miguel,19.7776,83.0081,Colocation Facility
LOC-012671,India,Edwardsshire,20.1698,77.7228,Cloud Environment (Azure)
LOC-012672,South Korea,New Randyburgh,31.5248,131.0532,Cloud Environment (AWS)
LOC-012673,South Korea,Lake Jane,33.6937,127.3802,HQ Data Center
LOC-012674,Canada,Hendrickshaven,55.2424,-101.8408,Employee Home Network
LOC-012675,UK,Castromouth,54.1174,-7.8865,Branch Office
LOC-012676,UK,Gordonside,60.1205,-1.0884,Regional Data Center
LOC-012677,Japan,Port Jacqueline,38.4115,143.1527,Branch Office
LOC-012678,Netherlands,Joycemouth,48.9263,4.0361,HQ Data Center
LOC-012679,Japan,Wrightshire,38.4877,133.6697,Colocation Facility
LOC-012680,Mexico,Bryantshire,24.9182,-100.8225,Regional Data Center
LOC-012681,Mexico,Port Samuel,24.0446,-105.0186,Regional Data Center
LOC-012682,UK,Jenkinsshire,52.5523,-5.9355,Remote/VPN Access Point
LOC-012683,USA,Sandovalfort,33.125,-93.2859,HQ Data Center
LOC-012684,Netherlands,Sarahtown,56.0193,1.9977,Colocation Facility
LOC-012685,Brazil,Lake Dawnview,-15.1959,-56.5844,HQ Data Center
LOC-012686,Netherlands,Dorothymouth,51.2518,2.7408,Cloud Environment (Azure)
LOC-012687,USA,New Ricardo,40.4553,-99.5147,Employee Home Network
LOC-012688,Australia,Lake Christophermouth,-29.0283,132.5382,Cloud Environment (Azure)
LOC-012689,Mexico,Lake Hunter,24.4003,-107.2782,Colocation Facility
LOC-012690,Australia,South Michael,-27.9308,138.2683,Branch Office
LOC-012691,Singapore,Blackstad,5.3403,100.6148,Employee Home Network
LOC-012692,South Africa,Paultown,-35.0927,20.8055,Cloud Environment (AWS)
LOC-012693,Netherlands,Christineland,53.9808,9.609,Employee Home Network
LOC-012694,UK,Ronaldville,52.0378,-2.8224,Remote/VPN Access Point
LOC-012695,Canada,South Scottborough,60.4422,-105.3723,Regional Data Center
LOC-012696,Mexico,Martinmouth,23.7011,-105.628,Colocation Facility
LOC-012697,Brazil,Lake Natashaside,-9.911,-55.2814,Colocation Facility
LOC-012698,India,Lamberthaven,16.4141,81.7004,Employee Home Network
LOC-012699,France,Adrianmouth,50.268,1.3905,Branch Office
LOC-012700,Mexico,Kathyside,23.6611,-98.7998,HQ Data Center
LOC-012701,USA,West Jamesfurt,33.1285,-92.6474,HQ Data Center
LOC-012702,France,Christinefort,45.1041,3.7587,Cloud Environment (Azure)
LOC-012703,Germany,South Adrienne,51.462,9.0926,Cloud Environment (Azure)
LOC-012704,UK,Arthurmouth,52.4818,-3.498,HQ Data Center
LOC-012705,Singapore,West Christopherborough,-0.7827,104.0626,HQ Data Center
LOC-012706,Japan,South Catherinemouth,37.7347,139.5447,Remote/VPN Access Point
LOC-012707,Singapore,North Kimberly,1.8547,104.9144,Remote/VPN Access Point
LOC-012708,Japan,West Paulbury,31.5512,141.6953,Cloud Environment (Azure)
LOC-012709,Japan,Harringtonburgh,32.2531,140.4925,Regional Data Center
LOC-012710,Australia,Grimeshaven,-23.9644,130.0731,Branch Office
LOC-012711,Germany,Jeffreyshire,52.7526,11.1596,HQ Data Center
LOC-012712,UK,North Keith,51.5858,0.4025,Colocation Facility
LOC-012713,USA,West Christopher,39.5028,-94.5863,HQ Data Center
LOC-012714,Singapore,Garciabury,1.0879,102.6204,HQ Data Center
LOC-012715,UK,Port Oliviaborough,60.0297,0.137,Regional Data Center
LOC-012716,Singapore,Port Susanstad,-0.7104,104.6898,HQ Data Center
LOC-012717,Netherlands,North Ricky,55.0946,2.2754,Employee Home Network
LOC-012718,South Africa,Franceshaven,-35.2283,24.1169,Colocation Facility
LOC-012719,Brazil,Port Ronald,-9.9887,-56.5965,HQ Data Center
LOC-012720,Germany,South Scottborough,49.3796,13.2367,Cloud Environment (Azure)
LOC-012721,Germany,Colemanchester,55.659,13.6267,Remote/VPN Access Point
LOC-012722,Japan,South Thomasstad,37.8803,140.9691,Colocation Facility
LOC-012723,India,Annemouth,18.5348,81.5632,Regional Data Center
LOC-012724,South Africa,Lake Robin,-34.6953,23.789,HQ Data Center
LOC-012725,Mexico,Kellytown,22.6805,-100.0255,Branch Office
LOC-012726,UK,Sherrymouth,58.9928,-1.7031,Employee Home Network
LOC-012727,Canada,Mcculloughberg,51.8432,-110.1932,Employee Home Network
LOC-012728,UAE,Tiffanyport,21.792,50.6449,Cloud Environment (Azure)
LOC-012729,France,East Markside,46.1445,4.8535,Cloud Environment (AWS)
LOC-012730,Japan,North Courtneymouth,37.1733,142.6942,Cloud Environment (Azure)
LOC-012731,UK,Allisonberg,59.1815,-2.3667,Regional Data Center
LOC-012732,Germany,West Todd,51.6285,6.1584,Employee Home Network
LOC-012733,Australia,Katelynfort,-22.368,133.5592,Colocation Facility
LOC-012734,USA,North Alicia,36.9898,-96.9692,Employee Home Network
LOC-012735,UK,West Shelly,51.9769,-5.8525,Regional Data Center
LOC-012736,South Africa,Port Justinstad,-30.3515,26.1201,Branch Office
LOC-012737,Japan,Port Stevenport,35.5337,138.2494,Branch Office
LOC-012738,Germany,North Richard,56.1365,8.2778,Branch Office
LOC-012739,South Korea,New Emilychester,39.0442,124.712,Branch Office
LOC-012740,Japan,North Matthewstad,39.7076,134.3768,Cloud Environment (Azure)
LOC-012741,South Africa,Costaland,-31.6689,23.162,Colocation Facility
LOC-012742,France,Lake Justin,46.7801,2.3092,HQ Data Center
LOC-012743,Brazil,Scottstad,-13.3466,-52.7545,Branch Office
LOC-012744,India,North Blakeport,15.8461,75.8271,Cloud Environment (Azure)
LOC-012745,Brazil,Andreaton,-9.2473,-56.7901,Branch Office
LOC-012746,South Korea,East Connie,34.9995,130.909,Remote/VPN Access Point
LOC-012747,Brazil,South Morganshire,-10.4978,-50.7374,HQ Data Center
LOC-012748,Germany,Lake Patrickport,55.1135,9.9775,Cloud Environment (AWS)
LOC-012749,Singapore,West Samuel,-2.2278,99.9344,Employee Home Network
LOC-012750,Singapore,Jocelynhaven,0.8478,100.5852,Branch Office
LOC-012751,Canada,Lake Jeffreyfurt,52.8846,-109.908,Colocation Facility
LOC-012752,South Korea,New Jeff,37.9416,128.9879,Regional Data Center
LOC-012753,Singapore,Tonyburgh,-2.0699,107.0521,Cloud Environment (Azure)
LOC-012754,Canada,Michaelhaven,53.5942,-104.0578,Branch Office
LOC-012755,Japan,South Benjaminbury,38.5144,141.9744,Branch Office
LOC-012756,UK,West Calvin,57.8981,-8.1382,Employee Home Network
LOC-012757,UK,Monicaburgh,58.3602,-3.2854,Regional Data Center
LOC-012758,Canada,Josephchester,56.1538,-105.0406,Colocation Facility
LOC-012759,Mexico,Parkton,19.3876,-102.541,HQ Data Center
LOC-012760,Canada,Lake Austinstad,56.473,-104.1085,Remote/VPN Access Point
LOC-012761,India,New Rebecca,21.8434,76.2741,Cloud Environment (Azure)
LOC-012762,Brazil,West Jacquelineside,-17.7691,-54.2384,Remote/VPN Access Point
LOC-012763,Australia,Simpsonburgh,-21.9838,130.6319,Regional Data Center
LOC-012764,Canada,Dantown,53.7203,-107.4497,Branch Office
LOC-012765,Netherlands,Rodriguezmouth,48.4711,7.3287,Employee Home Network
LOC-012766,UK,New Bethanymouth,52.2318,-6.959,Regional Data Center
LOC-012767,Australia,North Tyler,-27.8933,131.976,Cloud Environment (AWS)
LOC-012768,Japan,New Walterville,37.3898,139.0376,Cloud Environment (Azure)
LOC-012769,Canada,Montesside,60.4538,-106.9209,Regional Data Center
LOC-012770,USA,East Patriciabury,32.9436,-94.0619,Regional Data Center
LOC-012771,South Africa,Noahville,-28.5364,25.7445,Cloud Environment (AWS)
LOC-012772,Japan,New Cody,31.2469,137.2427,Remote/VPN Access Point
LOC-012773,South Africa,North Parkermouth,-29.6306,21.1874,Cloud Environment (AWS)
LOC-012774,Germany,Sarafurt,48.1586,9.7038,HQ Data Center
LOC-012775,South Korea,West Scott,40.4115,131.0463,Regional Data Center
LOC-012776,South Africa,East Michellebury,-34.0701,23.6871,Colocation Facility
LOC-012777,South Korea,Rodriguezmouth,33.9561,132.3629,Cloud Environment (AWS)
LOC-012778,France,Watkinsmouth,42.5384,-2.2545,Cloud Environment (Azure)
LOC-012779,France,Jacksonburgh,41.6416,-1.5613,Cloud Environment (AWS)
LOC-012780,Canada,Sarahshire,58.2286,-105.9734,Colocation Facility
LOC-012781,Australia,Tracystad,-21.0101,137.3788,Colocation Facility
LOC-012782,Mexico,New Brianshire,20.8076,-101.7498,Regional Data Center
LOC-012783,Mexico,Wilsonbury,26.5122,-97.8534,Employee Home Network
LOC-012784,Mexico,North Katherine,26.0086,-103.3476,Regional Data Center
LOC-012785,Australia,Davischester,-24.0739,138.1654,Cloud Environment (AWS)
LOC-012786,Canada,West Geraldland,54.9213,-103.0994,Employee Home Network
LOC-012787,Japan,Maryview,31.8192,135.0907,Branch Office
LOC-012788,Japan,Millerchester,33.9522,136.3164,Regional Data Center
LOC-012789,France,Benjaminview,42.6448,-0.2185,Employee Home Network
LOC-012790,France,Katiestad,41.6487,-0.4224,Remote/VPN Access Point
LOC-012791,UK,South Jose,53.3457,-7.4001,Colocation Facility
LOC-012792,UK,Evelynhaven,54.6764,-7.2396,Employee Home Network
LOC-012793,Brazil,New Rebecca,-11.5955,-49.8433,Remote/VPN Access Point
LOC-012794,UK,Rodgersport,52.1892,-7.4483,Cloud Environment (Azure)
LOC-012795,France,Jonathanshire,44.6186,6.5589,Cloud Environment (AWS)
LOC-012796,Netherlands,Port Jeffreymouth,54.2988,6.1948,Employee Home Network
LOC-012797,Germany,West Brookefort,55.8986,6.3779,HQ Data Center
LOC-012798,Mexico,Taylorborough,20.9602,-103.1152,Cloud Environment (AWS)
LOC-012799,Brazil,South John,-15.9684,-56.6128,Cloud Environment (Azure)
LOC-012800,Canada,Galvanburgh,60.4115,-105.9423,Regional Data Center
LOC-012801,India,Rachelfort,20.6549,76.0208,Cloud Environment (Azure)
LOC-012802,Brazil,Smithfort,-18.2238,-53.9411,Branch Office
LOC-012803,South Korea,Donnaville,40.4676,123.6427,Branch Office
LOC-012804,Australia,Samuelview,-23.7725,136.0937,Remote/VPN Access Point
LOC-012805,Germany,Port Georgeville,46.8201,9.8465,Cloud Environment (AWS)
LOC-012806,Canada,West James,57.8675,-105.0189,Cloud Environment (AWS)
LOC-012807,Mexico,West Michael,28.6344,-105.2505,Branch Office
LOC-012808,Netherlands,Millerborough,50.615,4.7537,Cloud Environment (AWS)
LOC-012809,South Korea,Port Shirley,34.493,125.3716,Branch Office
LOC-012810,Germany,Port Christopher,55.5336,11.7891,Cloud Environment (Azure)
LOC-012811,Australia,Sheilastad,-27.2475,133.6227,Colocation Facility
LOC-012812,UAE,Charlestown,24.1385,50.2552,Cloud Environment (Azure)
LOC-012813,India,Joshuaberg,19.5743,79.3569,Remote/VPN Access Point
LOC-012814,Australia,Kendrafort,-22.5494,135.6526,Cloud Environment (Azure)
LOC-012815,Mexico,Adamfurt,23.7567,-104.5164,Employee Home Network
LOC-012816,USA,New Rebeccahaven,38.833,-96.5367,Cloud Environment (AWS)
LOC-012817,Netherlands,Lake Alexander,52.7745,6.7353,Cloud Environment (AWS)
LOC-012818,Japan,South Charles,38.6403,136.9444,Remote/VPN Access Point
LOC-012819,Canada,Lopezport,57.1809,-110.279,Remote/VPN Access Point
LOC-012820,Australia,Lake Elizabethborough,-27.7863,132.9574,Cloud Environment (AWS)
LOC-012821,Germany,Morenoville,48.3355,10.6245,Colocation Facility
LOC-012822,USA,East Richard,39.9571,-96.5702,Remote/VPN Access Point
LOC-012823,South Africa,South John,-31.6992,22.2483,Colocation Facility
LOC-012824,South Africa,South David,-35.451,20.6645,Branch Office
LOC-012825,Brazil,Moonchester,-12.4155,-52.0843,Branch Office
LOC-012826,Japan,Cartermouth,35.901,134.5234,Remote/VPN Access Point
LOC-012827,Brazil,New Cynthiaport,-19.1944,-50.8706,Regional Data Center
LOC-012828,Germany,Medinamouth,54.2116,7.1923,Employee Home Network
LOC-012829,Netherlands,Goodwinshire,52.4191,7.9502,Remote/VPN Access Point
LOC-012830,South Africa,New Keith,-35.5554,24.8122,Employee Home Network
LOC-012831,UK,Port Charles,60.2509,-4.1742,Cloud Environment (Azure)
LOC-012832,South Africa,Burnsfort,-35.0333,18.8282,Colocation Facility
LOC-012833,UK,Port Maria,56.5067,-7.7842,Cloud Environment (AWS)
LOC-012834,France,Ortizview,45.3735,1.3262,Employee Home Network
LOC-012835,Australia,Lake Markfurt,-22.8405,138.1352,Colocation Facility
LOC-012836,South Korea,Merritthaven,33.4863,132.4126,HQ Data Center
LOC-012837,Mexico,Port Jacob,26.4258,-106.3826,Cloud Environment (Azure)
LOC-012838,France,North Randy,45.2396,-0.6441,Cloud Environment (AWS)
LOC-012839,Brazil,Port Daniel,-9.49,-53.6633,HQ Data Center
LOC-012840,Singapore,Carlsonmouth,0.263,99.8479,Cloud Environment (AWS)
LOC-012841,Singapore,West Blake,3.4121,104.2348,Remote/VPN Access Point
LOC-012842,India,New Erin,17.8606,82.6934,Cloud Environment (Azure)
LOC-012843,South Africa,East James,-31.7731,21.3005,Regional Data Center
LOC-012844,Brazil,Lauraville,-15.0533,-51.0357,HQ Data Center
LOC-012845,Canada,North Raymondview,54.0731,-108.7668,Regional Data Center
LOC-012846,Mexico,East Johnberg,25.2353,-106.9347,Regional Data Center
LOC-012847,Japan,Port Davidbury,33.171,140.0251,HQ Data Center
LOC-012848,Germany,Stephanieland,51.2602,11.9148,Cloud Environment (Azure)
LOC-012849,UAE,West Joshuabury,25.9815,50.7082,Cloud Environment (AWS)
LOC-012850,Germany,Stephensville,47.6514,11.6481,Colocation Facility
LOC-012851,Brazil,Toddview,-14.1176,-47.9849,Remote/VPN Access Point
LOC-012852,Germany,Port Lonnieland,55.5005,10.8093,Regional Data Center
LOC-012853,Canada,Lake Nicholaschester,56.9199,-102.6323,Employee Home Network
LOC-012854,Mexico,New Robertburgh,26.3867,-103.4599,Regional Data Center
LOC-012855,UAE,Lake Norman,27.7358,55.8839,Cloud Environment (Azure)
LOC-012856,UK,West Randyberg,53.7191,-1.9645,Remote/VPN Access Point
LOC-012857,Germany,Durhamburgh,51.0431,9.5214,Colocation Facility
LOC-012858,Japan,West Michelle,32.9712,138.2261,Cloud Environment (AWS)
LOC-012859,Brazil,Arnoldberg,-11.1111,-47.2746,Colocation Facility
LOC-012860,Australia,West Daniel,-21.6623,138.4271,Regional Data Center
LOC-012861,Canada,Port Susan,58.7042,-107.8758,Branch Office
LOC-012862,Canada,Nixonville,53.8238,-107.6538,HQ Data Center
LOC-012863,Japan,West Bradley,37.8596,138.4666,Regional Data Center
LOC-012864,UAE,Martinezton,26.2085,50.1325,Remote/VPN Access Point
LOC-012865,UAE,Antoniomouth,22.5542,56.6658,HQ Data Center
LOC-012866,Canada,Richardshire,56.8678,-106.7296,Cloud Environment (Azure)
LOC-012867,UAE,Leblanctown,21.7594,55.7926,Remote/VPN Access Point
LOC-012868,USA,Taylorhaven,36.5569,-98.6691,Remote/VPN Access Point
LOC-012869,Mexico,North Annefort,20.8279,-104.4305,Cloud Environment (AWS)
LOC-012870,Singapore,Ivanchester,-2.059,99.5321,Remote/VPN Access Point
LOC-012871,Singapore,Barnesstad,3.5742,108.6077,HQ Data Center
LOC-012872,Canada,New Jasonside,55.1442,-102.9205,Cloud Environment (Azure)
LOC-012873,Singapore,Port Peterburgh,5.4499,104.3223,Regional Data Center
LOC-012874,Brazil,West Bobbybury,-16.618,-53.8329,Regional Data Center
LOC-012875,UK,Duketon,57.8241,-1.5183,Employee Home Network
LOC-012876,Mexico,Millerview,26.5372,-105.5422,Remote/VPN Access Point
LOC-012877,Mexico,New Andrew,23.2533,-103.7492,Branch Office
LOC-012878,India,New Patriciaberg,25.241,81.8564,Employee Home Network
LOC-012879,Canada,North Matthewfurt,59.2497,-106.4618,Cloud Environment (AWS)
LOC-012880,France,South Laura,48.051,2.7161,Colocation Facility
LOC-012881,South Korea,Smithburgh,37.4637,130.4324,Cloud Environment (AWS)
LOC-012882,Canada,Travishaven,59.6387,-111.1157,Cloud Environment (Azure)
LOC-012883,South Africa,Patriciamouth,-27.5595,20.2221,Colocation Facility
LOC-012884,USA,North Jerry,35.7157,-100.2953,Cloud Environment (AWS)
LOC-012885,South Korea,Perezville,38.3121,127.7571,Cloud Environment (Azure)
LOC-012886,Canada,Sheilaberg,52.6459,-110.8203,Cloud Environment (Azure)
LOC-012887,South Africa,East Derek,-32.3824,25.5081,Branch Office
LOC-012888,Canada,Lambertburgh,51.4142,-109.5534,Regional Data Center
LOC-012889,India,Jonathanville,16.234,81.3237,Remote/VPN Access Point
LOC-012890,Brazil,Brittanybury,-16.6679,-50.1809,Employee Home Network
LOC-012891,UK,Tracystad,56.5471,-7.8879,Regional Data Center
LOC-012892,Australia,Jimmyland,-27.0544,131.1815,Branch Office
LOC-012893,South Korea,Cobbstad,37.0881,125.2914,Employee Home Network
LOC-012894,Australia,Shawnton,-25.4735,136.475,Regional Data Center
LOC-012895,Japan,South Lisashire,40.4874,136.0849,Cloud Environment (Azure)
LOC-012896,South Africa,Lake Toni,-31.7377,19.8933,Branch Office
LOC-012897,Netherlands,Robinsonchester,56.1202,6.6368,Remote/VPN Access Point
LOC-012898,Mexico,South Megan,25.9375,-103.409,Cloud Environment (AWS)
LOC-012899,Canada,Tiffanystad,60.3196,-109.275,Remote/VPN Access Point
LOC-012900,UAE,West Mariemouth,20.4224,49.3785,Cloud Environment (Azure)
LOC-012901,Singapore,New Trevor,-2.7559,99.2312,Colocation Facility
LOC-012902,Netherlands,North Nancyfort,47.623,6.9096,Remote/VPN Access Point
LOC-012903,France,Costashire,50.1804,-0.4822,HQ Data Center
LOC-012904,Germany,Lake Jacobmouth,49.8271,12.8942,Branch Office
LOC-012905,South Africa,North Crystal,-25.6059,27.2101,Cloud Environment (AWS)
LOC-012906,Brazil,Port Jeremystad,-12.4065,-49.5324,Branch Office
LOC-012907,Germany,West Jamesbury,49.0128,12.3242,Branch Office
LOC-012908,Mexico,Port Katherinechester,26.1439,-101.248,Employee Home Network
LOC-012909,USA,Bakerville,37.5607,-92.5348,Cloud Environment (AWS)
LOC-012910,France,North Larrytown,50.1099,-1.5157,Colocation Facility
LOC-012911,France,New Ericaborough,41.7721,1.2266,Branch Office
LOC-012912,Canada,Jacobchester,52.78,-109.1494,Colocation Facility
LOC-012913,Brazil,East Lisa,-9.321,-50.2673,Cloud Environment (AWS)
LOC-012914,France,Brownshire,42.453,4.9441,HQ Data Center
LOC-012915,UAE,North Veronica,26.4483,58.1382,Cloud Environment (Azure)
LOC-012916,Mexico,Davidfurt,27.3356,-98.3688,Branch Office
LOC-012917,Mexico,Masseybury,22.6257,-101.7809,Employee Home Network
LOC-012918,Mexico,North Nicholas,18.6972,-100.7953,Regional Data Center
LOC-012919,Brazil,Brianside,-13.1535,-53.7607,Regional Data Center
LOC-012920,Japan,East Daniel,34.3009,139.8465,Cloud Environment (AWS)
LOC-012921,Canada,South Christophermouth,57.6852,-109.4543,Remote/VPN Access Point
LOC-012922,Mexico,New Lauraport,26.4373,-100.6132,Colocation Facility
LOC-012923,Germany,Stevenview,52.084,11.1071,Colocation Facility
LOC-012924,UK,West Kathrynshire,53.4397,-8.2694,Cloud Environment (Azure)
LOC-012925,Germany,Anthonyland,51.1877,8.0758,Cloud Environment (Azure)
LOC-012926,India,North Mckenziemouth,17.8485,78.7117,Regional Data Center
LOC-012927,Canada,Wisebury,51.8834,-108.139,HQ Data Center
LOC-012928,Canada,Ericchester,57.5574,-104.7978,Regional Data Center
LOC-012929,Netherlands,West Carly,51.9252,5.5032,Colocation Facility
LOC-012930,Canada,South Laurenbury,53.5457,-107.9469,Cloud Environment (AWS)
LOC-012931,India,Ianville,19.4232,81.1421,Branch Office
LOC-012932,Germany,Lake Sierra,48.2964,10.6485,Employee Home Network
LOC-012933,Japan,Lake Jacob,40.9067,136.4525,Branch Office
